alpha_center_deg,z0x,z0y,z0z,x0x,x0y,x0z,y0x,y0y,y0z,n_rows,cond
-60.01430376695589,-0.09650649723903508,-0.5188521128092783,-0.8493991882642695,-0.017168412380381498,-0.8523877653534582,0.5226283029956138,0.995184275200824,-0.06501986241977006,-0.07335309048652888,100,0.24752257227886673
-59.913724129118236,0.6718471708347764,-0.39196682625431734,-0.6284770370963642,-0.020523117378550917,-0.8580278040505491,0.5131930330092748,0.7404054164404614,0.33188897931734673,0.5845079338326529,100,0.21171659847565213
-59.810578860596344,0.6419860336881725,-0.40340400914935876,-0.6520116087552066,-0.02046062438829796,-0.8591059320226277,0.511388658862487,0.7664432760478558,0.3149638121526918,0.5597879077251262,100,0.2145094238364629
-59.70999903220799,0.5810788737454365,-0.42397701294591555,-0.6946875808449392,-0.019871951239481572,-0.860721725739208,0.5086877395755234,0.8136046017818916,0.2817829010674329,0.5085724615286897,100,0.21476355646333414
-59.6109590867131,0.605046318390107,-0.42043997535447003,-0.6761280793803123,-0.02062928734448985,-0.8571973851124277,0.5145746548947732,0.7959229768678849,0.2973934600497279,0.5273174990585987,100,0.23175891407992136
-59.51243173534336,0.6095484703264323,-0.4170040908650234,-0.674209352148531,-0.020929136487329913,-0.8586389457076615,0.5121534263869865,0.7924724812689721,0.2980717180744778,0.5321095914522948,100,0.21418735745173487
-59.41185268816421,0.6071947938306294,-0.4119181089957714,-0.679439440882208,-0.01970882779201449,-0.8626667445708605,0.5053886127709829,0.7943085322795195,0.2934783796003747,0.5319251791888537,100,0.21402364744965127
-59.31076227080497,0.5227949687294691,-0.4449371041645292,-0.727128870289742,-0.019154021877414686,-0.8588944846500385,0.5117942825820393,0.8522432423416879,0.25363603366916876,0.45754805027177126,100,0.1780152420682321
-59.20761774756548,0.401290108802787,-0.5021007852329857,-0.7660685674568999,-0.020021389278375875,-0.8409726827329776,0.5407070286839837,0.9157321620148609,0.20164262536804514,0.3475267746322161,100,0.24897381771146146
-59.106524650803024,0.9387928097666086,-0.1966144798129697,-0.28286181548309314,-0.017173243221154075,-0.8468123130206988,0.5316145090512497,0.344053978392611,0.4942182239096506,0.7983578189682915,100,0.2573178668239507
-59.00594445132823,-0.9783902082112697,-0.09454950082598701,-0.1838830943014207,-0.017649123921348903,-0.8478909328216396,0.5298768483937176,0.20601239987223433,-0.5216716955446277,-0.8278994704470322,100,0.24626494787524722
-58.90279979768021,-0.9649756455626485,-0.12397317262316049,-0.2311983043638033,-0.01778825923958327,-0.8483453003085538,0.5291444313962069,0.26173570888240516,-0.5147241046562108,-0.8164272868919112,100,0.19751446499019107
-58.800167487222694,-0.8901103433625295,-0.22740203995214525,-0.39495808494654583,-0.017745829518780704,-0.8486695987850528,0.528625574137979,0.45539945341834825,-0.4775439501486962,-0.7513741501426897,100,0.18431940910808137
-58.697022958339296,0.8544630806984603,-0.2886503063777637,-0.4319419455798658,-0.019284610271789935,-0.8484878356632511,0.5288634006415618,0.5191540691644069,0.4435644185003065,0.7305680386593184,100,0.13126887797534587
-58.59233831401911,0.5756217458682353,-0.44855948582847727,-0.6837060723416875,-0.018675918429202465,-0.8431102340249931,0.5374163594022305,0.8175027925055857,0.2965797042206592,0.49368984523682063,100,0.1595189023934513
-58.487653752022545,-0.34402431527532523,-0.49941167193720487,-0.7951322232385185,0.004744363302548543,-0.8477353276326003,0.5303982516001551,0.9389487534025471,-0.17869749918936634,-0.2940109560327121,100,0.16905780063008743
-58.38502152870388,-0.7493850807227165,-0.33929129916335643,-0.5685977621326427,-0.0026641314728993175,-0.857182632739195,0.5150056665064935,0.6621290683799517,-0.38745238216114275,-0.6414559598007903,100,0.14961983207879134
-58.28136454690781,-0.6255467611587358,-0.41404180305404936,-0.6612568600230679,-0.004981577575992103,-0.8454253847437792,0.5340703162652719,0.7801707720035851,-0.33738005891662437,-0.5267905298662316,100,0.1954519751823113
-58.18027361153149,-0.6899494316108273,-0.38964858553597426,-0.6100358691173091,-0.004932321845779464,-0.840206537093473,0.5422440845473595,0.7238407656529894,-0.3771298911717405,-0.5777781504727272,100,0.19838667423634151
-58.08226116108553,-0.5531494354854445,-0.44418946099119866,-0.7047846655301765,-0.0036858383210824066,-0.8446835377134791,0.5352533378800286,0.8330738962529105,-0.29867280401836016,-0.46559901151291694,100,0.27209647365697537
-57.979630424083716,-0.5584585298992614,-0.4432963813679957,-0.7011507602854014,-0.004500606855941586,-0.8436044952147459,0.5369461799765431,0.8295202317729713,-0.30301777822351356,-0.46912302348083645,100,0.26622487564122976
-57.87802477090067,-0.8181284225429835,-0.31630409281020694,-0.4802266184821928,-0.00945084274259181,-0.8276161169517945,0.5612149717649099,0.5749578817607289,-0.46368446580961253,-0.6741069279929335,100,0.24535955863951242
-57.77487968596886,-0.9909468461397896,-0.06740723325451269,-0.1161060421794482,-0.010885751892763335,-0.8216292623949234,0.5699182885134528,0.1338127368053329,-0.566022632128209,-0.8134571478494248,100,0.2740609645899573
-57.67686604445581,-0.9551586830861477,-0.1600650523744361,-0.2491005201389693,-0.010022712316512583,-0.8233272030773751,0.5674785122897672,0.2959247123221656,-0.5445286913296268,-0.7848038410685104,100,0.27437931152401046
-57.57885256195998,0.8588674943512014,-0.306174300648794,-0.41061408252653864,-0.012468147287416326,-0.8139307555092139,0.5808280903498207,0.5120460647735793,0.4937347697483156,0.7028760948356897,100,0.30416593441724404
-57.48186691241946,-0.9572479203193743,0.17577057712577188,0.22974142695888736,-0.011591317789892502,-0.8168842864948878,0.5766850993650104,-0.28903643437484905,-0.5493676061569441,-0.7839981970063848,100,0.3024694658338556
-57.387446568412585,-0.5076717276466212,-0.47021100496965695,-0.7219217601331327,-0.005577109956834886,-0.8361219576550596,0.5485152393248526,0.8615325372804119,-0.282491916225042,-0.42185306028838937,100,0.15794790758333382
-57.294566160326305,-0.5033397217231793,-0.4717176318762472,-0.7239693365831854,-0.005957335306472494,-0.8359272029596191,0.5488080005868665,0.864068072950088,-0.2805497943844783,-0.41794518561546834,100,0.16829195830758564
-57.20219780342749,-0.4770826343261374,-0.4853576313530449,-0.7326801005294159,-0.000266636676825055,-0.8335925112197896,0.5523798096809545,0.8788584009550775,-0.2637261741383412,-0.3975630970613818,100,0.194712185780714
-57.10674920169097,0.06477079343775101,-0.6128762108222322,-0.7875198375441899,-0.007004730861261559,-0.7894367688236352,0.6137919205845412,0.9978755824565533,0.034239425192040304,0.0554254787937208,100,0.3430751295179579
-57.00616810916647,0.1802271132871593,-0.6109642947627956,-0.7708701694586303,-0.016525483522754916,-0.7854734299917295,0.6186747119216746,0.9834861951397775,0.09876295510983636,0.15166008923726715,100,0.4451407108843877
-56.90455912806934,-0.2309167842408222,-0.5791840544604017,-0.781807693627204,-0.007533472823429116,-0.8024357467905509,0.5966909745085054,0.972944338358108,-0.14367568803211483,-0.18093261487471574,100,0.37229144883022053
-56.798331922929805,-0.6566253144328004,-0.4353403682253426,-0.6158911918833141,-0.008685329048608914,-0.8121781616765615,0.5833448369146663,0.7541669321213598,-0.38838820462148993,-0.5295156664401462,100,0.30418777412228026
