zone_id,alpha_nom_deg,beta_nom_deg,delta_alpha_deg,delta_beta_deg,n_reflections,info
347,-34.284,0.0,34.389466941152556,34.44666977706595,138,"{'status': 'ok', 'success': True, 'cost': 0.10425204441829766, 'nfev': 6}"
348,-34.181,0.0,34.31351921439579,34.31341939761553,142,"{'status': 'ok', 'success': True, 'cost': 0.10655296232115405, 'nfev': 6}"
349,-34.078,0.0,34.18866840211939,34.18672021091925,142,"{'status': 'ok', 'success': True, 'cost': 0.10478732641952003, 'nfev': 6}"
350,-33.976,0.0,34.10167182062293,34.007842892307636,136,"{'status': 'ok', 'success': True, 'cost': 0.1040650121333058, 'nfev': 6}"
351,-33.873,0.0,33.98586860061145,33.87889014769627,130,"{'status': 'ok', 'success': True, 'cost': 0.09715868638561174, 'nfev': 6}"
352,-33.771,0.0,33.890197706128546,33.96826060617147,127,"{'status': 'ok', 'success': True, 'cost': 0.09643350247308476, 'nfev': 6}"
353,-33.668,0.0,33.80830424443447,33.821165658093975,130,"{'status': 'ok', 'success': True, 'cost': 0.1019243235693097, 'nfev': 6}"
354,-33.565,0.0,33.63481101453532,33.82427676157468,126,"{'status': 'ok', 'success': True, 'cost': 0.09720342713694062, 'nfev': 6}"
355,-33.463,0.0,33.47929947477821,33.77621424095334,125,"{'status': 'ok', 'success': True, 'cost': 0.09805039163692458, 'nfev': 6}"
356,-33.36,0.0,33.32805808320757,33.4737165174931,125,"{'status': 'ok', 'success': True, 'cost': 0.09844071014013211, 'nfev': 6}"
357,-33.257,0.0,33.194453846356524,33.31827698987158,130,"{'status': 'ok', 'success': True, 'cost': 0.10023130254199483, 'nfev': 6}"
358,-33.155,0.0,33.29908443582013,33.089302718290135,129,"{'status': 'ok', 'success': True, 'cost': 0.0952100236130538, 'nfev': 6}"
359,-33.052,0.0,33.38907679828113,33.048252743751775,131,"{'status': 'ok', 'success': True, 'cost': 0.09971586966161271, 'nfev': 6}"
360,-32.949,0.0,33.241232120443044,32.90015141251573,134,"{'status': 'ok', 'success': True, 'cost': 0.10343803834684354, 'nfev': 6}"
361,-32.847,0.0,33.14592791800286,32.854743124023166,131,"{'status': 'ok', 'success': True, 'cost': 0.0989543508058274, 'nfev': 6}"
362,-32.744,0.0,32.98663513529756,32.84795358817833,127,"{'status': 'ok', 'success': True, 'cost': 0.09523343867994338, 'nfev': 6}"
363,-32.642,0.0,32.86426136460495,32.665151280109946,123,"{'status': 'ok', 'success': True, 'cost': 0.09466425471409091, 'nfev': 6}"
364,-32.539,0.0,32.83160865188321,32.51739938679305,124,"{'status': 'ok', 'success': True, 'cost': 0.09853592483472742, 'nfev': 6}"
365,-32.436,0.0,32.65040574293064,32.355997399475335,121,"{'status': 'ok', 'success': True, 'cost': 0.09467548435658635, 'nfev': 6}"
366,-32.334,0.0,32.53201200154809,32.25495810262141,126,"{'status': 'ok', 'success': True, 'cost': 0.09927883067106295, 'nfev': 6}"
367,-32.231,0.0,32.28747812319581,32.20464785464192,128,"{'status': 'ok', 'success': True, 'cost': 0.10041751446447403, 'nfev': 6}"
368,-32.128,0.0,32.17803010598315,31.962591822374733,127,"{'status': 'ok', 'success': True, 'cost': 0.09696568736472906, 'nfev': 6}"
369,-32.026,0.0,32.17590354618319,31.99280032879798,128,"{'status': 'ok', 'success': True, 'cost': 0.09597296136217738, 'nfev': 6}"
370,-31.923,0.0,32.021311741683505,31.88719988098672,134,"{'status': 'ok', 'success': True, 'cost': 0.1008780742254963, 'nfev': 6}"
371,-31.821,0.0,31.965370040087382,31.87660667074285,134,"{'status': 'ok', 'success': True, 'cost': 0.09939663699551637, 'nfev': 6}"
372,-31.717999999999996,0.0,31.789767358802205,31.731629545219782,132,"{'status': 'ok', 'success': True, 'cost': 0.09873595678079883, 'nfev': 6}"
373,-31.615,0.0,31.604749033592928,31.499098963322258,131,"{'status': 'ok', 'success': True, 'cost': 0.0992825085718631, 'nfev': 6}"
374,-31.513000000000005,0.0,31.5353070311152,31.327174093219877,128,"{'status': 'ok', 'success': True, 'cost': 0.09665806880283444, 'nfev': 6}"
375,-31.41,0.0,31.46330034015466,31.320782386108906,130,"{'status': 'ok', 'success': True, 'cost': 0.09978206966161554, 'nfev': 6}"
376,-31.307000000000002,0.0,31.366974744787484,31.118483134837476,125,"{'status': 'ok', 'success': True, 'cost': 0.09441321017682076, 'nfev': 6}"
377,-31.205,0.0,31.18245628073424,30.97702856173585,124,"{'status': 'ok', 'success': True, 'cost': 0.09244663199610233, 'nfev': 6}"
378,-31.102,0.0,31.040598141720046,30.916671885650555,127,"{'status': 'ok', 'success': True, 'cost': 0.09513144869957076, 'nfev': 6}"
379,-30.999000000000002,0.0,30.90317440209426,30.925119650998678,130,"{'status': 'ok', 'success': True, 'cost': 0.096229862403308, 'nfev': 6}"
380,-30.897000000000002,0.0,30.866513305892152,30.85292559046355,134,"{'status': 'ok', 'success': True, 'cost': 0.09924550404558567, 'nfev': 6}"
381,-30.794,0.0,30.792228206749378,30.690908547998873,137,"{'status': 'ok', 'success': True, 'cost': 0.10267225566348197, 'nfev': 6}"
382,-30.692,0.0,30.730808006172584,30.660143088992015,141,"{'status': 'ok', 'success': True, 'cost': 0.10788797925846155, 'nfev': 6}"
383,-30.589000000000002,0.0,30.60725054446949,30.493465542790215,138,"{'status': 'ok', 'success': True, 'cost': 0.10759933353375772, 'nfev': 6}"
384,-30.486000000000004,0.0,30.559508019547188,30.448456443923824,132,"{'status': 'ok', 'success': True, 'cost': 0.09968522389771206, 'nfev': 6}"
385,-30.384,0.0,30.564453802252515,30.343136493427433,130,"{'status': 'ok', 'success': True, 'cost': 0.09596524472298643, 'nfev': 6}"
386,-30.280999999999995,0.0,30.455884897715837,30.23911154601966,128,"{'status': 'ok', 'success': True, 'cost': 0.09425221320765086, 'nfev': 6}"
387,-30.178000000000004,0.0,30.357845252085667,30.076340008516578,131,"{'status': 'ok', 'success': True, 'cost': 0.09453555786450235, 'nfev': 6}"
388,-30.076000000000004,0.0,30.36133606562007,29.950049090507928,135,"{'status': 'ok', 'success': True, 'cost': 0.09779840898879094, 'nfev': 6}"
389,-29.973,0.0,30.121043407920933,29.91383444329746,137,"{'status': 'ok', 'success': True, 'cost': 0.10196001215080784, 'nfev': 6}"
390,-29.87,0.0,29.949411336754533,29.797915323274577,138,"{'status': 'ok', 'success': True, 'cost': 0.1064644882275165, 'nfev': 6}"
391,-29.767999999999997,0.0,29.738992862389583,29.662414539633932,136,"{'status': 'ok', 'success': True, 'cost': 0.1035737484623437, 'nfev': 6}"
392,-29.665,0.0,29.600460526916784,29.661411061339553,132,"{'status': 'ok', 'success': True, 'cost': 0.10100733428239261, 'nfev': 6}"
393,-29.563,0.0,29.6500474639586,29.52125301807872,132,"{'status': 'ok', 'success': True, 'cost': 0.09814394936807187, 'nfev': 6}"
394,-29.46,0.0,29.60631835384345,29.48516648912253,132,"{'status': 'ok', 'success': True, 'cost': 0.09849550177690752, 'nfev': 6}"
395,-29.357,0.0,29.503445266463697,29.37873058607399,136,"{'status': 'ok', 'success': True, 'cost': 0.10583465306765567, 'nfev': 6}"
396,-29.255,0.0,29.324441194701674,29.269520381660897,134,"{'status': 'ok', 'success': True, 'cost': 0.10184025607497312, 'nfev': 6}"
397,-29.152,0.0,29.11287904710706,29.274982670941842,133,"{'status': 'ok', 'success': True, 'cost': 0.10184670156109421, 'nfev': 6}"
398,-29.049000000000003,0.0,29.019121571629857,29.141791483386747,128,"{'status': 'ok', 'success': True, 'cost': 0.0979985186675339, 'nfev': 6}"
399,-28.947,0.0,28.939497333209285,29.062813597926763,132,"{'status': 'ok', 'success': True, 'cost': 0.10267091575180176, 'nfev': 6}"
400,-28.844,0.0,28.789350743136083,29.04880865011614,131,"{'status': 'ok', 'success': True, 'cost': 0.10199221101512576, 'nfev': 6}"
401,-28.742,0.0,28.659909906050753,28.931104142079647,138,"{'status': 'ok', 'success': True, 'cost': 0.10937350511194373, 'nfev': 6}"
402,-28.639,0.0,28.593596033717077,28.789100677305704,135,"{'status': 'ok', 'success': True, 'cost': 0.10428586897096426, 'nfev': 6}"
403,-28.536,0.0,28.36250895017267,28.48399559464274,139,"{'status': 'ok', 'success': True, 'cost': 0.10777101710344077, 'nfev': 6}"
404,-28.434,0.0,28.29449350489358,28.328314021748373,136,"{'status': 'ok', 'success': True, 'cost': 0.1043093435937683, 'nfev': 6}"
405,-28.331,0.0,28.181584552493604,28.29777049517498,131,"{'status': 'ok', 'success': True, 'cost': 0.10052646526498835, 'nfev': 6}"
406,-28.228,0.0,28.12961182485168,28.18615556943091,135,"{'status': 'ok', 'success': True, 'cost': 0.10025285640592885, 'nfev': 6}"
407,-28.126,0.0,28.03642354716662,28.055817222139073,134,"{'status': 'ok', 'success': True, 'cost': 0.10104016876529157, 'nfev': 6}"
408,-28.023000000000003,0.0,28.10683454580622,28.02730105477519,136,"{'status': 'ok', 'success': True, 'cost': 0.10383658488475489, 'nfev': 6}"
409,-27.92,0.0,27.971332220360452,27.898482430448585,139,"{'status': 'ok', 'success': True, 'cost': 0.1066178277626034, 'nfev': 6}"
410,-27.818,0.0,27.968195602713372,27.707701758451154,136,"{'status': 'ok', 'success': True, 'cost': 0.1013664393875049, 'nfev': 6}"
411,-27.715,0.0,27.783147909216623,27.732640195499147,131,"{'status': 'ok', 'success': True, 'cost': 0.09695820091277374, 'nfev': 6}"
412,-27.613,0.0,27.7236108469047,27.62417428865395,128,"{'status': 'ok', 'success': True, 'cost': 0.09377825433359607, 'nfev': 6}"
413,-27.51,0.0,27.47812209656793,27.490650022420127,129,"{'status': 'ok', 'success': True, 'cost': 0.09578258450840024, 'nfev': 6}"
414,-27.407,0.0,27.401048574547737,27.412650364078143,131,"{'status': 'ok', 'success': True, 'cost': 0.10144926504880103, 'nfev': 6}"
415,-27.305,0.0,27.31755607334637,27.280968871181376,134,"{'status': 'ok', 'success': True, 'cost': 0.10152673688082356, 'nfev': 6}"
416,-27.202,0.0,27.126884824640157,27.171809142113354,130,"{'status': 'ok', 'success': True, 'cost': 0.09721798748975191, 'nfev': 6}"
417,-27.099,0.0,26.963707311030877,27.047939025666203,134,"{'status': 'ok', 'success': True, 'cost': 0.10479605267121672, 'nfev': 6}"
418,-26.997,0.0,26.85770978808993,26.850546193737834,132,"{'status': 'ok', 'success': True, 'cost': 0.10376132130105431, 'nfev': 6}"
419,-26.894,0.0,26.689675168156473,26.789678092692643,137,"{'status': 'ok', 'success': True, 'cost': 0.10608027744734037, 'nfev': 6}"
420,-26.792,0.0,26.593740200065064,26.739059809761493,142,"{'status': 'ok', 'success': True, 'cost': 0.11229630908905155, 'nfev': 6}"
421,-26.689,0.0,26.488233767723536,26.69020458962496,141,"{'status': 'ok', 'success': True, 'cost': 0.11188372234737856, 'nfev': 6}"
422,-26.586,0.0,26.41330328993698,26.53106212205692,143,"{'status': 'ok', 'success': True, 'cost': 0.11204205159145764, 'nfev': 6}"
423,-26.484,0.0,26.411574321294893,26.433222165594554,142,"{'status': 'ok', 'success': True, 'cost': 0.11208420894290777, 'nfev': 6}"
424,-26.381,0.0,26.367305257239032,26.339421919773038,136,"{'status': 'ok', 'success': True, 'cost': 0.10867698697864732, 'nfev': 6}"
425,-26.278,0.0,26.162627696641184,26.24593211918506,130,"{'status': 'ok', 'success': True, 'cost': 0.1022060403984637, 'nfev': 6}"
426,-26.176,0.0,26.07815930193877,26.0054064937558,128,"{'status': 'ok', 'success': True, 'cost': 0.09869286789869838, 'nfev': 6}"
427,-26.073000000000004,0.0,26.024144301107825,25.837620251042324,128,"{'status': 'ok', 'success': True, 'cost': 0.10001142231825513, 'nfev': 6}"
428,-25.97,0.0,25.89059374683771,25.876605046609836,132,"{'status': 'ok', 'success': True, 'cost': 0.1027180841411883, 'nfev': 6}"
429,-25.868,0.0,25.808008380559677,25.854676696403818,132,"{'status': 'ok', 'success': True, 'cost': 0.10314577617452819, 'nfev': 6}"
430,-25.765,0.0,25.76751260387053,25.800826821535797,134,"{'status': 'ok', 'success': True, 'cost': 0.10316140341502106, 'nfev': 6}"
431,-25.663000000000004,0.0,25.65421539860523,25.66032178723591,134,"{'status': 'ok', 'success': True, 'cost': 0.09573112707145756, 'nfev': 6}"
432,-25.56,0.0,25.620539658333342,25.670887005092535,136,"{'status': 'ok', 'success': True, 'cost': 0.09741854265979932, 'nfev': 6}"
433,-25.457,0.0,25.36229755224409,25.467101220723464,138,"{'status': 'ok', 'success': True, 'cost': 0.10353000679390537, 'nfev': 6}"
434,-25.355,0.0,25.32662508445877,25.40522759113683,136,"{'status': 'ok', 'success': True, 'cost': 0.1031014699283277, 'nfev': 6}"
435,-25.252,0.0,25.152227077411602,25.26246863373147,129,"{'status': 'ok', 'success': True, 'cost': 0.09712142295786808, 'nfev': 6}"
436,-25.149,0.0,25.14282562059481,25.120018308583663,130,"{'status': 'ok', 'success': True, 'cost': 0.0994461089095414, 'nfev': 6}"
437,-25.047,0.0,24.95211211521946,25.095647702130435,133,"{'status': 'ok', 'success': True, 'cost': 0.09940032689338174, 'nfev': 6}"
438,-24.944,0.0,24.912824606529195,24.88358548747687,135,"{'status': 'ok', 'success': True, 'cost': 0.09893353482997722, 'nfev': 6}"
439,-24.841,0.0,24.71596811113101,24.738164577701326,131,"{'status': 'ok', 'success': True, 'cost': 0.0967054430105887, 'nfev': 6}"
440,-24.739,0.0,24.619840965528677,24.89866311894512,133,"{'status': 'ok', 'success': True, 'cost': 0.09823605363284962, 'nfev': 6}"
441,-24.636000000000003,0.0,24.54778391380938,24.71720550974102,140,"{'status': 'ok', 'success': True, 'cost': 0.107116875007574, 'nfev': 6}"
442,-24.534,0.0,24.379147209162134,24.67966466599408,135,"{'status': 'ok', 'success': True, 'cost': 0.10266813136985214, 'nfev': 6}"
443,-24.431,0.0,24.29192561724529,24.679488449194242,136,"{'status': 'ok', 'success': True, 'cost': 0.10405028840062905, 'nfev': 6}"
444,-24.328,0.0,24.282318950519567,24.248078940095496,134,"{'status': 'ok', 'success': True, 'cost': 0.10325756566489017, 'nfev': 6}"
445,-24.226,0.0,24.141639801363823,24.21634736369853,136,"{'status': 'ok', 'success': True, 'cost': 0.10051477610468959, 'nfev': 6}"
446,-24.123,0.0,24.03096690972705,24.176867456316383,135,"{'status': 'ok', 'success': True, 'cost': 0.09560470467123197, 'nfev': 6}"
447,-24.02,0.0,23.992367704775397,24.19415819067734,133,"{'status': 'ok', 'success': True, 'cost': 0.09432072161774577, 'nfev': 6}"
448,-23.918,0.0,23.7684357722962,23.998522886921634,131,"{'status': 'ok', 'success': True, 'cost': 0.0941340777186531, 'nfev': 6}"
449,-23.815,0.0,23.741670963834363,23.90336735242368,129,"{'status': 'ok', 'success': True, 'cost': 0.09871639028200961, 'nfev': 6}"
450,-23.713,0.0,23.633478680007126,23.729915287751385,134,"{'status': 'ok', 'success': True, 'cost': 0.10271532015920357, 'nfev': 5}"
451,-23.61,0.0,23.5078891466497,23.570569979906683,140,"{'status': 'ok', 'success': True, 'cost': 0.10942564831444912, 'nfev': 5}"
452,-23.507,0.0,23.397310567157955,23.514376992845794,139,"{'status': 'ok', 'success': True, 'cost': 0.10451637718438386, 'nfev': 5}"
453,-23.405,0.0,23.373238607736912,23.500922710225012,137,"{'status': 'ok', 'success': True, 'cost': 0.10195952317680279, 'nfev': 5}"
454,-23.302,0.0,23.338314142859854,23.404742513945504,138,"{'status': 'ok', 'success': True, 'cost': 0.1037109175969903, 'nfev': 5}"
455,-23.199000000000005,0.0,23.295989011729294,23.20231993322275,135,"{'status': 'ok', 'success': True, 'cost': 0.10283336035278495, 'nfev': 5}"
456,-23.097,0.0,23.24192933698812,22.996758898708983,136,"{'status': 'ok', 'success': True, 'cost': 0.10504379663500607, 'nfev': 5}"
457,-22.994,0.0,23.109374877378418,22.957168275779402,133,"{'status': 'ok', 'success': True, 'cost': 0.0987244085326264, 'nfev': 5}"
458,-22.891,0.0,22.96989373241036,22.914064794539563,125,"{'status': 'ok', 'success': True, 'cost': 0.0941330562142115, 'nfev': 5}"
459,-22.789,0.0,22.853344823900485,22.80707519048073,130,"{'status': 'ok', 'success': True, 'cost': 0.099004833617585, 'nfev': 5}"
460,-22.686,0.0,22.7655801712948,22.59804531214243,135,"{'status': 'ok', 'success': True, 'cost': 0.10444823997970443, 'nfev': 5}"
461,-22.584,0.0,22.77131146501908,22.505045395444906,136,"{'status': 'ok', 'success': True, 'cost': 0.10298534572353443, 'nfev': 5}"
462,-22.481,0.0,22.605301966389302,22.25722078943716,135,"{'status': 'ok', 'success': True, 'cost': 0.10115987350377725, 'nfev': 5}"
463,-22.378,0.0,22.416846270911144,22.15710011499958,134,"{'status': 'ok', 'success': True, 'cost': 0.10003019114288336, 'nfev': 5}"
464,-22.276000000000003,0.0,22.297763229675574,22.062162983300635,137,"{'status': 'ok', 'success': True, 'cost': 0.10235446833997054, 'nfev': 5}"
465,-22.173,0.0,22.234950781712737,22.049821242853795,138,"{'status': 'ok', 'success': True, 'cost': 0.10528606983022257, 'nfev': 5}"
466,-22.07,0.0,22.15919433652775,22.114430862069078,136,"{'status': 'ok', 'success': True, 'cost': 0.10591008203047975, 'nfev': 5}"
467,-21.968,0.0,22.18756235491937,22.01507223917386,139,"{'status': 'ok', 'success': True, 'cost': 0.10856340439389998, 'nfev': 5}"
468,-21.865,0.0,22.042303773488282,21.765980366975008,139,"{'status': 'ok', 'success': True, 'cost': 0.1070307868266387, 'nfev': 5}"
469,-21.762,0.0,21.942928127511966,21.70513543457349,136,"{'status': 'ok', 'success': True, 'cost': 0.10636993654821175, 'nfev': 5}"
470,-21.66,0.0,21.7965502808217,21.78404911680871,138,"{'status': 'ok', 'success': True, 'cost': 0.10819590448200812, 'nfev': 5}"
471,-21.557,0.0,21.644695478956002,21.68397479137693,137,"{'status': 'ok', 'success': True, 'cost': 0.10552017704419, 'nfev': 5}"
472,-21.455,0.0,21.51196200198065,21.575140342475557,138,"{'status': 'ok', 'success': True, 'cost': 0.10529914941421233, 'nfev': 5}"
473,-21.352,0.0,21.466038038006857,21.455540411920115,137,"{'status': 'ok', 'success': True, 'cost': 0.10633298583267622, 'nfev': 5}"
474,-21.249,0.0,21.357680212946008,21.454610313601943,141,"{'status': 'ok', 'success': True, 'cost': 0.11000885793446577, 'nfev': 5}"
475,-21.147,0.0,21.215465850662298,21.332854737039053,140,"{'status': 'ok', 'success': True, 'cost': 0.1101292070918541, 'nfev': 5}"
476,-21.044,0.0,21.210122664107544,20.967710024185514,131,"{'status': 'ok', 'success': True, 'cost': 0.09997786611679554, 'nfev': 5}"
477,-20.941,0.0,21.153301400375543,21.028954810809477,132,"{'status': 'ok', 'success': True, 'cost': 0.10036979856638392, 'nfev': 5}"
478,-20.839,0.0,20.958186513994832,20.860430834882642,134,"{'status': 'ok', 'success': True, 'cost': 0.104515148591399, 'nfev': 5}"
479,-20.736,0.0,20.85610764013362,20.82456281609167,135,"{'status': 'ok', 'success': True, 'cost': 0.10539157747043049, 'nfev': 5}"
480,-20.634,0.0,20.82500880130741,20.7209194404396,130,"{'status': 'ok', 'success': True, 'cost': 0.10050327724713984, 'nfev': 5}"
481,-20.531,0.0,20.7484830992647,20.742709406222527,137,"{'status': 'ok', 'success': True, 'cost': 0.10589959624102946, 'nfev': 5}"
482,-20.428,0.0,20.440604638994092,20.522955581233376,133,"{'status': 'ok', 'success': True, 'cost': 0.10358506241658841, 'nfev': 5}"
483,-20.326,0.0,20.42466921199598,20.269803813355043,135,"{'status': 'ok', 'success': True, 'cost': 0.1069019889088252, 'nfev': 5}"
484,-20.223,0.0,20.317859853341968,20.31218742325261,133,"{'status': 'ok', 'success': True, 'cost': 0.10780902983995919, 'nfev': 5}"
485,-20.12,0.0,20.16437061118012,20.265983433025983,134,"{'status': 'ok', 'success': True, 'cost': 0.1075842376634528, 'nfev': 5}"
486,-20.018,0.0,20.02205000918465,20.222360701045535,136,"{'status': 'ok', 'success': True, 'cost': 0.10545262293356399, 'nfev': 5}"
487,-19.915,0.0,20.00468499194991,20.069992126424275,138,"{'status': 'ok', 'success': True, 'cost': 0.10910660490635413, 'nfev': 5}"
488,-19.812000000000005,0.0,19.744432450418998,19.994788476483123,134,"{'status': 'ok', 'success': True, 'cost': 0.10630111684609038, 'nfev': 5}"
489,-19.71,0.0,19.628335355227378,19.842173921511534,132,"{'status': 'ok', 'success': True, 'cost': 0.10640453962253185, 'nfev': 5}"
490,-19.607,0.0,19.67820250502222,19.557185751124752,131,"{'status': 'ok', 'success': True, 'cost': 0.1052716496977008, 'nfev': 5}"
491,-19.505,0.0,19.550873982231668,19.603550861740864,131,"{'status': 'ok', 'success': True, 'cost': 0.10471737389271915, 'nfev': 5}"
492,-19.402,0.0,19.553424432122572,19.427457741341165,135,"{'status': 'ok', 'success': True, 'cost': 0.10623877483323003, 'nfev': 5}"
493,-19.299,0.0,19.43151128953478,19.310262945938543,137,"{'status': 'ok', 'success': True, 'cost': 0.10756551217751817, 'nfev': 5}"
494,-19.197,0.0,19.323406528355083,19.09321157958739,135,"{'status': 'ok', 'success': True, 'cost': 0.10554749470843278, 'nfev': 5}"
495,-19.094,0.0,19.14248709273323,19.002051430834964,135,"{'status': 'ok', 'success': True, 'cost': 0.10663348272962442, 'nfev': 5}"
496,-18.991,0.0,18.941162441129254,18.830335545343996,137,"{'status': 'ok', 'success': True, 'cost': 0.10701142996709156, 'nfev': 5}"
497,-18.889000000000003,0.0,18.893236963062616,18.768319074470014,136,"{'status': 'ok', 'success': True, 'cost': 0.10278507359650063, 'nfev': 5}"
498,-18.786,0.0,18.836273191709527,18.685121181744492,129,"{'status': 'ok', 'success': True, 'cost': 0.09863371822573397, 'nfev': 5}"
499,-18.684,0.0,18.791773523660883,18.73343716318534,132,"{'status': 'ok', 'success': True, 'cost': 0.10309819209891845, 'nfev': 5}"
500,-18.581,0.0,18.585552789732244,18.741611200305865,130,"{'status': 'ok', 'success': True, 'cost': 0.1017345105159097, 'nfev': 5}"
501,-18.478,0.0,18.551984058823898,18.477778767980812,131,"{'status': 'ok', 'success': True, 'cost': 0.10459928886357632, 'nfev': 5}"
502,-18.376,0.0,18.369293228377312,18.49338358216157,137,"{'status': 'ok', 'success': True, 'cost': 0.10990906248226148, 'nfev': 5}"
503,-18.273,0.0,18.267899455837373,18.240095396845344,137,"{'status': 'ok', 'success': True, 'cost': 0.10882421394640629, 'nfev': 5}"
504,-18.17,0.0,18.193536016192414,18.030150557496665,138,"{'status': 'ok', 'success': True, 'cost': 0.11032170126461083, 'nfev': 5}"
505,-18.068,0.0,18.198187141909322,17.914318191570633,135,"{'status': 'ok', 'success': True, 'cost': 0.10642007737061165, 'nfev': 5}"
506,-17.965,0.0,18.221703117402477,17.95819418439074,133,"{'status': 'ok', 'success': True, 'cost': 0.10175559566448181, 'nfev': 5}"
507,-17.862,0.0,18.006492848794636,17.887643790823674,131,"{'status': 'ok', 'success': True, 'cost': 0.10095271101852135, 'nfev': 5}"
508,-17.76,0.0,17.873127706532134,17.792614381754625,134,"{'status': 'ok', 'success': True, 'cost': 0.1019635577642705, 'nfev': 5}"
509,-17.657,0.0,17.755691435005243,17.64750338259087,133,"{'status': 'ok', 'success': True, 'cost': 0.1019103625148175, 'nfev': 5}"
510,-17.555,0.0,17.651785328382505,17.644350499481337,134,"{'status': 'ok', 'success': True, 'cost': 0.10081558390574191, 'nfev': 5}"
511,-17.452,0.0,17.590197881852312,17.59209760345655,133,"{'status': 'ok', 'success': True, 'cost': 0.09719144143273087, 'nfev': 5}"
512,-17.349,0.0,17.444167340210853,17.48465580355612,134,"{'status': 'ok', 'success': True, 'cost': 0.10124352926336433, 'nfev': 5}"
513,-17.247,0.0,17.316667262135734,17.41462827747959,138,"{'status': 'ok', 'success': True, 'cost': 0.10402620759809142, 'nfev': 5}"
514,-17.144,0.0,17.18284918151929,17.297069660134486,131,"{'status': 'ok', 'success': True, 'cost': 0.099106287417441, 'nfev': 5}"
515,-17.041,0.0,17.065765661487408,17.090041234071215,130,"{'status': 'ok', 'success': True, 'cost': 0.10037393597498782, 'nfev': 5}"
516,-16.939,0.0,16.92229629797502,16.96148721514538,134,"{'status': 'ok', 'success': True, 'cost': 0.10331771442397644, 'nfev': 5}"
517,-16.836,0.0,16.808040168138458,16.935046298102176,136,"{'status': 'ok', 'success': True, 'cost': 0.10302561384233405, 'nfev': 5}"
518,-16.733,0.0,16.712315859093902,16.85193085518835,134,"{'status': 'ok', 'success': True, 'cost': 0.10119694513184825, 'nfev': 5}"
519,-16.631,0.0,16.628540233805097,16.708391482507214,134,"{'status': 'ok', 'success': True, 'cost': 0.10181816976998422, 'nfev': 5}"
520,-16.528,0.0,16.540712679398982,16.621077156902302,133,"{'status': 'ok', 'success': True, 'cost': 0.10233289322880276, 'nfev': 5}"
521,-16.426,0.0,16.441276010563623,16.352801112441934,132,"{'status': 'ok', 'success': True, 'cost': 0.10273970363787459, 'nfev': 5}"
522,-16.323,0.0,16.29355603621008,16.359678750655668,134,"{'status': 'ok', 'success': True, 'cost': 0.10361701952721121, 'nfev': 5}"
523,-16.22,0.0,16.270479760126527,16.428407154761857,132,"{'status': 'ok', 'success': True, 'cost': 0.10162151732020136, 'nfev': 5}"
524,-16.118,0.0,16.075296388758723,16.414396432093707,134,"{'status': 'ok', 'success': True, 'cost': 0.1038143150692443, 'nfev': 5}"
525,-16.015,0.0,15.876752745050867,16.17029991721523,135,"{'status': 'ok', 'success': True, 'cost': 0.10502425580209951, 'nfev': 5}"
526,-15.912,0.0,15.756999649347327,16.011123665157495,139,"{'status': 'ok', 'success': True, 'cost': 0.10731123826652511, 'nfev': 5}"
527,-15.809999999999999,0.0,15.63970789827478,15.849522469433227,138,"{'status': 'ok', 'success': True, 'cost': 0.10686323116770444, 'nfev': 5}"
528,-15.707,0.0,15.575897687398827,15.79992372540203,137,"{'status': 'ok', 'success': True, 'cost': 0.10460896216759816, 'nfev': 5}"
529,-15.604999999999999,0.0,15.448653433656311,15.6647420853298,135,"{'status': 'ok', 'success': True, 'cost': 0.10088163002182854, 'nfev': 5}"
530,-15.502,0.0,15.3787749256148,15.56644735962141,134,"{'status': 'ok', 'success': True, 'cost': 0.10158718528208674, 'nfev': 5}"
531,-15.399,0.0,15.18225919305505,15.368276654280956,132,"{'status': 'ok', 'success': True, 'cost': 0.10154302485068883, 'nfev': 5}"
532,-15.297,0.0,15.02079690067276,15.283689947763115,136,"{'status': 'ok', 'success': True, 'cost': 0.10261271484744082, 'nfev': 5}"
533,-15.194000000000003,0.0,15.036300142292466,15.043926139884155,134,"{'status': 'ok', 'success': True, 'cost': 0.0993164023480598, 'nfev': 5}"
534,-15.091000000000001,0.0,14.869741419355433,14.921494911234923,133,"{'status': 'ok', 'success': True, 'cost': 0.10065965847942283, 'nfev': 5}"
535,-14.989000000000003,0.0,14.775881733243382,14.832285025845882,136,"{'status': 'ok', 'success': True, 'cost': 0.10116437579954993, 'nfev': 5}"
536,-14.886000000000001,0.0,14.726486018898596,14.69531235995717,138,"{'status': 'ok', 'success': True, 'cost': 0.10778089780898445, 'nfev': 5}"
537,-14.782999999999998,0.0,14.685744824958974,14.626518703777139,137,"{'status': 'ok', 'success': True, 'cost': 0.1062037399628345, 'nfev': 5}"
538,-14.681000000000001,0.0,14.626029443915131,14.550956613646427,134,"{'status': 'ok', 'success': True, 'cost': 0.10259817041359229, 'nfev': 5}"
539,-14.577999999999998,0.0,14.512956644153864,14.485518628462767,134,"{'status': 'ok', 'success': True, 'cost': 0.10444040709794464, 'nfev': 5}"
540,-14.476,0.0,14.471957486533746,14.358276888728238,134,"{'status': 'ok', 'success': True, 'cost': 0.10314779294902118, 'nfev': 5}"
